pde_loss,bc_loss,total_loss
0.061114754527807236,0.010789033025503159,0.16900508105754852
0.05870917811989784,0.01909790374338627,0.24968820810317993
0.059527382254600525,0.018243346363306046,0.24196083843708038
0.06321585923433304,0.010042347013950348,0.16363933682441711
0.06390506774187088,0.010587645694613457,0.16978153586387634
0.05701986700296402,0.014257197268307209,0.19959184527397156
0.053355563431978226,0.01226045936346054,0.17596015334129333
0.056142617017030716,0.016671879217028618,0.2228614091873169
0.05717828497290611,0.01706399768590927,0.22781826555728912
0.05265378952026367,0.011701513081789017,0.16966891288757324
0.04988713189959526,0.013404371216893196,0.18393084406852722
0.0523885041475296,0.011585477739572525,0.16824328899383545
0.05670034885406494,0.010829084552824497,0.16499119997024536
0.05568607896566391,0.0120973140001297,0.1766592264175415
0.05412055552005768,0.01131691038608551,0.16728965938091278
0.05525536090135574,0.012081990018486977,0.17607524991035461
0.05404660850763321,0.011404048651456833,0.16808709502220154
0.04979643225669861,0.012188985012471676,0.1716862916946411
0.04777166247367859,0.012806426733732224,0.17583593726158142
0.049361031502485275,0.009990622289478779,0.1492672562599182
0.0497378334403038,0.011812151409685612,0.16785934567451477
0.048118170350790024,0.008113355375826359,0.12925171852111816
0.050562821328639984,0.0151436235755682,0.20199906826019287
0.05172544717788696,0.01015915721654892,0.15331701934337616
0.05145701393485069,0.01777002029120922,0.2291572242975235
0.05058256909251213,0.019839387387037277,0.2489764541387558
0.048475395888090134,0.008177245035767555,0.13024784624576569
0.051751427352428436,0.017684444785118103,0.22859588265419006
0.05076349899172783,0.015699133276939392,0.20775483548641205
0.045857250690460205,0.010913964360952377,0.15499690175056458
0.043935880064964294,0.015450389124453068,0.19843977689743042
0.04511145502328873,0.0095950523391366,0.14106197655200958
0.05006566643714905,0.01584569737315178,0.20852264761924744
0.05092116445302963,0.014541265554726124,0.19633382558822632
0.04734214022755623,0.008894487284123898,0.13628701865673065
0.04631781950592995,0.00923111941665411,0.1386290192604065
0.0472923219203949,0.01106475479900837,0.1579398661851883
0.04667847603559494,0.009437700733542442,0.14105549454689026
0.043892472982406616,0.012482640333473682,0.1687188744544983
0.043628305196762085,0.012188322842121124,0.16551153361797333
0.045133497565984726,0.008850645273923874,0.13363994657993317
0.04686469957232475,0.009652113541960716,0.1433858424425125
0.0454535149037838,0.008123256266117096,0.12668608129024506
0.04507177695631981,0.006774451117962599,0.11281628906726837
0.04959482327103615,0.019212674349546432,0.24172157049179077
